agbd_observed,agb_predicted,residual,abs_residual,pct_error
36.215225,107.92881,71.71358489990234,71.71358489990234,198.02054098738478
32.628307,109.493774,76.8654670715332,76.8654670715332,235.57908249608482
65.12795,105.64096,40.51300811767578,40.51300811767578,62.20525368212153
53.23821,116.97492,63.73671340942383,63.73671340942383,119.71986826957175
59.486023,148.04437,88.558349609375,88.558349609375,148.8725337798668
46.4036,137.7601,91.35650253295898,91.35650253295898,196.87374454608417
107.14081,142.82048,35.67967224121094,35.67967224121094,33.30166429777913
70.434875,138.26639,67.83151245117188,67.83151245117188,96.30387216693168
119.732254,185.05055,65.31829833984375,65.31829833984375,54.55363625276276
144.17566,176.49753,32.321868896484375,32.321868896484375,22.41839508859212
77.171616,129.22153,52.04991149902344,52.04991149902344,67.44696361990928
287.8803,153.64099,-134.23931884765625,134.23931884765625,-46.63025367046945
164.42676,176.48444,12.05767822265625,12.05767822265625,7.3331606017591895
138.05359,182.80754,44.75395202636719,44.75395202636719,32.41781136846945
194.95242,187.95808,-6.9943389892578125,6.9943389892578125,-3.58771585302341
72.869354,176.9981,104.12873840332031,104.12873840332031,142.89784708241913
179.98805,168.78069,-11.207366943359375,11.207366943359375,-6.226728272182644
245.34355,190.82773,-54.51582336425781,54.51582336425781,-22.220198167342346
19.976305,112.36843,92.39212608337402,92.39212608337402,462.50858728216235
108.91386,173.5743,64.66043853759766,64.66043853759766,59.36842254211167
64.31782,141.1036,76.7857894897461,76.7857894897461,119.38494222898095
76.43413,155.2761,78.84196472167969,78.84196472167969,103.15021180083714
104.75365,168.52942,63.77577209472656,63.77577209472656,60.88167239245842
83.15076,158.84846,75.69770812988281,75.69770812988281,91.03670370582424
125.66306,152.46532,26.80225372314453,26.80225372314453,21.328664981392347
70.02891,150.38547,80.35655975341797,80.35655975341797,114.74769820856234
177.12947,187.45497,10.32550048828125,10.32550048828125,5.82935207799002
167.49832,185.60522,18.106903076171875,18.106903076171875,10.810199714498363
76.62238,143.6653,67.04291534423828,67.04291534423828,87.49782063196146
93.94958,186.07495,92.12537384033203,92.12537384033203,98.05831644694534
186.64177,183.31662,-3.3251495361328125,3.3251495361328125,-1.7815677308775397
81.00208,173.72452,92.7224349975586,92.7224349975586,114.46919852445652
69.56083,168.10448,98.54364776611328,98.54364776611328,141.6654300306982
148.61978,163.70049,15.080703735351562,15.080703735351562,10.147171247150652
287.32578,208.65215,-78.67362976074219,78.67362976074219,-27.381333860713614
368.79404,200.8994,-167.89463806152344,167.89463806152344,-45.525312580603334
253.94965,210.81766,-43.131988525390625,43.131988525390625,-16.984464914770577
188.21945,197.54892,9.3294677734375,9.3294677734375,4.956696918967341
195.28044,229.83957,34.55912780761719,34.55912780761719,17.697178263400893
265.91275,226.63968,-39.2730712890625,39.2730712890625,-14.769156895637755
296.11575,195.26135,-100.85440063476562,100.85440063476562,-34.059113557380144
205.27264,201.64743,-3.625213623046875,3.625213623046875,-1.7660480966416676
203.23041,202.356,-0.8744049072265625,0.8744049072265625,-0.4302529907106499
52.253128,208.49107,156.23794555664062,156.23794555664062,299.0020911320059
160.3097,226.5449,66.23521423339844,66.23521423339844,41.31703657395316
181.43443,182.02655,0.5921173095703125,0.5921173095703125,0.32635332766437575
160.93211,188.95474,28.022628784179688,28.022628784179688,17.412701634905673
314.45462,185.1571,-129.29751586914062,129.29751586914062,-41.11802069264228
177.80565,191.91843,14.112777709960938,14.112777709960938,7.937193112205778
